lgas,general facility attendance,general outpatient attendance,antenatal attendance total, caesarean section,pregnacy outcome-birth asphyxia,pregnacy outcome--neonatal-jaundice,pregnacy outcome—neonatal-sepsis,pregnacy outcome-neonatal-taetanus nhmis,pregnacy outcome-discharged newborns after kmc,pregnacy outcome-newborns placed on kmc,utilization facility attendance , ututilization outpatient attendance,incubators,oral pill cycle  (packets),sterilization total,iucd inserted,implant,female 15-49 yrs using mod contraceptives,fp clients counserlled,new fp acceptors,functional beds,inpatient days – total ,inpatient discharges – total,inpatient admissions,antenatal total attendance,ancsyphilis case treated,anc syphilis test done,pregnant women  receiving llin,pregnant women receiving  hematinic,pregnant women who received malaria ipt1,women who received malaria ipt2,assisted,caesarean section,complications,hiv positive women,normal,deliveries by  skilled birth attendant,deliveries monitors partogran,live birth by hiv positive women,post natal visit total,hepatitis b vaccine 0  birth,bcg,oral polio vaccine 0 given,oral polio vaccine  1 given,oral polio vaccine  2 given,oral polio vaccine  3 given,pentavalent  vaccine 1 given,pnetavmococal vaccine (pcv) 2,pnetavmococal vaccine (pcv) 3,pnetavmococal vaccine (pcv) 2 ,pnetavmococal vaccine (pcv) 2.2,yellow fever vaccine given,inactivated polio vaccine (ipv)n,conjugate a csm vaccine given,measles vaccine 1 given,fully immunized children under 1 year,tetanue toxoid dose 2,tetanue toxoid dose 1 3,tetanue toxoid dose 5,children 0-59 months weighed,children 0-6 months  exclusivelly  breastfed,children 12-59 month given deworming medication,vitamin a children 12-59 months (200.000iu) ,"vitamin a children 6-11 months (100,000iu) ",art patients receiving arv refill ,hiv positive receiving cotrimoxazole  prophylaxis version 2013 ,hiv couples counseled tested & receiving results seroi,indiviuals hiv counseled tested and received  results,new arthritis,new cases of asthma,new mdiabetes mellitus case,new hypertension case,new sickle cell disease case,anc women with previously known hiv status (at anc),pregnant women who received  hiv counseling  and testing and result (at anc),individual clinically screened  for tb,individuals clinically screened for tb score 1+ (tb  suspects),individuals started on tb treatment (hiv unknown),individuals started on tb treatment ((hiv-ve),registered tb patients screened for hiv,tb patients with hiv  receiving art,confirmed dr-tb patients enrolled for treatment,dr-tb suspects tested for dr-tb,suspects screened for tb,tb cases (call forms) notifed
12,0.03863734600043448,0.025766551569836166,0.019931250289026252,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.021664050235478804,0.019373587342589604,0.013245033112582783,0.055,0.03869047619047619,0.009694258016405666,0.01639344262295082,0.0,0.004364694471387003,0.003646973012399708
13,0.03863734600043448,0.025766551569836166,0.019931250289026252,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.005180533751962323,0.022279625443978043,0.0,0.045,0.011904761904761904,0.0007457121551081282,0.0,0.02122641509433962,0.04704170708050436,0.01823486506199854
1,1.0,0.08978888525268985,0.06064156120419897,0.0081145584725537,0.11864406779661017,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.03249607535321821,0.11591863093316113,0.013245033112582783,0.295,0.16294642857142858,0.04399701715137956,0.11475409836065574,0.02122641509433962,0.3040737148399612,0.33260393873085337
12,0.03863734600043448,0.025766551569836166,0.019931250289026252,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.022396650968079537,0.03616402970616726,0.0,0.015000000000000001,0.011904761904761904,0.0037285607755406414,0.0,0.009433962264150943,0.018913676042677015,0.031363967906637494
12,0.03863734600043448,0.025766551569836166,0.019931250289026252,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.021664050235478804,0.019373587342589604,0.013245033112582783,0.055,0.03869047619047619,0.009694258016405666,0.01639344262295082,0.02122641509433962,0.03734238603297769,0.04157549234135667
2,0.03863734600043448,0.025766551569836166,0.019931250289026252,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.021664050235478804,0.019373587342589604,0.013245033112582783,0.055,0.03869047619047619,0.009694258016405666,0.01639344262295082,0.02122641509433962,0.03734238603297769,0.04157549234135667
7,0.03863734600043448,0.025766551569836166,0.019931250289026252,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.014495028780743066,0.011301259283177267,0.013245033112582783,0.055,0.03869047619047619,0.009694258016405666,0.01639344262295082,0.02122641509433962,0.03734238603297769,0.04157549234135667
11,0.03863734600043448,0.025766551569836166,0.019931250289026252,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.0007849293563579277,0.016467549241201165,0.019867549668874173,0.012499999999999999,0.011904761904761904,0.0022371364653243847,0.01639344262295082,0.009433962264150943,0.011639185257032008,0.019693654266958426
7,0.10069628743748754,0.015427873023929898,0.014505264131456847,0.0081145584725537,0.0,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.07919642007045606,0.011485280444694148,0.0,0.08336689488521949,0.0009784735812133072,0.0030284675953967293,0.015690120127482225,0.029852595069986373,0.03887552734297993,0.0,0.035402977068526215,0.0013083516446651124,0.002043437645959832,0.0015963815351869096,0.012332885749314031,0.03219315895372234,0.01282051282051282,0.07664099743307665,0.007660886319845858,0.026432065646204827,0.01845498639536259,0.019108280254777073,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.007851690294438387,0.00486854917234664,0.0014167172637117992,0.017045454545454544,1.0,0.12979328939484722,0.1460334960886229,0.12804016362960208,0.4189496878442894,0.5068017366136035,0.4208064769690301,0.4359709618874773,0.5342990020346865,0.4500539201981068,0.3964397671294223,0.49212831829260256,0.22115072055477297,0.3537491066157049,0.02204103574948481,0.21886140218213243,0.2655395865764037,0.19500427507023327,0.07085547566948004,0.08805927614705045,0.2249899076181394,0.2797730363821829,0.0451943876937868,0.0650173367069628,0.08980696186065872,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.002919708029197079,0.003412969283276451,0.004784688995215311,0.01087962962962963,0.0130718954248366,0.002740408570004982,0.028724587842621628,0.021664050235478804,0.019373587342589604,0.013245033112582783,0.055,0.03869047619047619,0.009694258016405666,0.01639344262295082,0.02122641509433962,0.03734238603297769,0.04157549234135667
21,0.03863734600043448,0.025766551569836166,0.019931250289026252,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.017739403453689167,0.03293509848240232,0.26490066225165565,0.4175,0.1949404761904762,0.03206562266964951,0.43169398907103823,0.08018867924528301,0.11396702230843841,0.2837345003646973
8,0.03863734600043448,0.025766551569836166,0.019931250289026252,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.021664050235478804,0.019373587342589604,0.013245033112582783,0.055,0.03869047619047619,0.009694258016405666,0.01639344262295082,0.02122641509433962,0.03734238603297769,0.04157549234135667
22,0.03863734600043448,0.025766551569836166,0.019931250289026252,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.00554683411826269,0.0,0.013245033112582783,0.0275,0.002976190476190476,0.0,0.0,0.02122641509433962,0.004364694471387003,0.005105762217359592
18,0.02001966356931856,0.016215963507403376,0.006119649160667767,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.0029790430247442524,0.012071974424120084,0.0,0.23076923076923078,0.0702054794520548,0.0012113870381586919,0.016915910762441772,0.03462157809983897,0.04025549028111816,0.024296675191815855,0.024406597827544587,0.0,0.0,0.0,0.004393134450347365,0.01609657947686117,0.0,0.0077007700770077014,0.0,0.012860975224869812,0.014787649355258487,0.052547770700636945,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.0,0.006491398896462188,0.023679417122040074,0.017045454545454544,0.12153300042115396,0.013780707010185737,0.03493988554628026,0.01662328002975083,0.1360998898273963,0.0556198745779064,0.14486715925169003,0.13647912885662433,0.056874333882375755,0.14925909653712505,0.028138528138528143,0.2187602924708517,0.14346082999241522,0.16652683260308876,0.02204103574948481,0.14421518850599546,0.17575933099228902,0.02534505924025894,0.1511930811711993,0.15388999715018525,0.1188619303654905,0.0,0.05015172455233746,0.051455346265579606,0.07058119569176335,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.00802919708029197,0.025597269624573378,0.0015948963317384372,0.0,0.0130718954248366,0.022172396611858495,0.014868008496004857,0.021664050235478804,0.019373587342589604,0.013245033112582783,0.055,0.03869047619047619,0.009694258016405666,0.01639344262295082,0.02122641509433962,0.03734238603297769,0.04157549234135667
9,0.21469795816900367,0.0049355836210754084,0.05336580703836727,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.18689686544585146,0.00367429534572683,1.0,0.42408376963350786,0.03816046966731898,0.0018170805572380374,0.08752145133611178,0.10157314505140592,0.18487560619800497,0.17692191966300586,0.09038487327343435,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.049127211162356244,0.01609657947686117,0.0066736916051984545,0.1961862852951962,0.0430674373795761,0.10643837778128451,0.13462675973027327,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.007088331515812432,0.006815968841285297,0.0,0.017045454545454544,0.25004512363877024,0.17626572798082685,0.26576363731821284,0.17657121606545184,0.36334924715387446,0.09705740472744814,0.3695959754755542,0.3626497277676951,0.08744307722119951,0.37808044094739784,0.05288102701895804,0.4224688755681444,0.2501173836096363,0.2320934713029427,0.02204103574948481,0.2485686507507832,0.34655902689787493,0.1200073286918285,0.10034385745545482,0.03619264747791394,0.16995863586101184,0.04263005780346821,0.20971788246604975,0.13552619248430323,0.3198657578438004,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.01605839416058394,0.011945392491467578,0.007974481658692186,0.008333333333333333,0.0130718954248366,0.0034877927254608867,0.00010114291493880856,0.021664050235478804,0.019373587342589604,0.013245033112582783,0.055,0.03869047619047619,0.009694258016405666,0.01639344262295082,0.02122641509433962,0.03734238603297769,0.04157549234135667
8,0.03863734600043448,0.025766551569836166,0.019931250289026252,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.0021454735740450027,0.006780755569906361,0.0,0.025,0.011160714285714284,0.0,0.040983606557377046,0.018867924528301886,0.01066925315227934,0.014587892049598832
3,0.03863734600043448,0.025766551569836166,0.019931250289026252,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.06630698107419045,0.002774366445081963,0.038461538461538464,0.008860249697946033,0.1888454011741683,0.35675348273773466,0.038244667810737924,0.0805772327511458,0.07408429602176399,0.0829697607943433,0.024943006571007103,0.00028515356358085783,0.0017515179822512842,0.00022171965766484857,0.018710958024403063,0.004024144869215292,0.0028099754127151387,0.15548221488815547,0.00958766859344894,0.060359791699542364,0.06459245238376907,0.025477707006369428,0.0,0.0,0.0,0.0076335877862595426,0.0021097046413502112,0.006881198138028739,0.0,0.0501173214608026,0.0832459556620731,0.10537092455504804,0.08103384157679436,0.13477781858244586,0.11138446695610227,0.10293192894199026,0.09771324863883847,0.11297354907470208,0.10148979510324718,0.11415882967607104,0.17241947170805613,0.10355040271607614,0.07616295329542275,0.17682107338052144,0.1088185517266213,0.19273793577815587,0.12171735678514718,0.1438991351463999,0.053576517526360785,0.0,0.26370707242434543,0.25705293834875614,0.22400149939087244,0.3007440553618815,0.01859015688802923,0.00010259567046270647,0.0,0.008526138819950364,0.0,0.0017064846416382255,0.013822434875066455,0.009259259259259259,0.0130718954248366,0.009715994020926757,0.0032365732780418733,0.021664050235478804,0.019373587342589604,0.013245033112582783,0.055,0.03869047619047619,0.009694258016405666,0.01639344262295082,0.02122641509433962,0.03734238603297769,0.04157549234135667
22,0.11461083825482463,0.011948253177407182,0.026205046783715873,0.0081145584725537,0.008474576271186442,0.014492753623188406,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.09234187057666064,0.008894877366042352,0.23076923076923078,0.2923882400322191,0.0007338551859099804,0.026044821320411873,0.012012748222603578,0.0659606094388703,0.12451208453258682,0.0907928388746803,0.048544991283357916,1.6773739034168108e-05,0.00011676786548341894,8.868786306593944e-05,0.023410590227100243,0.04225352112676057,0.0036002809975412718,0.05390539053905391,0.030073217726396918,0.03408552943032981,0.06281793446113805,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.03571428571428571,0.011232279171210469,0.008276533592989289,0.006678809957498482,0.03409090909090909,0.16641597978460984,0.035537747153984424,0.09907071979839346,0.03796950539233916,0.17976496511200885,0.24457308248914614,0.18094639207671753,0.17343012704174227,0.24067435326034303,0.18053281143907018,0.1691297208538588,0.250675186087873,0.2162025499331816,0.18983250986607,0.02204103574948481,0.2134960930467034,0.1616768634833291,0.22480762183950165,0.22892570594977596,0.1182673126246794,0.20347119429444013,0.20802873172390346,0.1085130993870929,0.08746321806766001,0.1781050002601592,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.014598540145985401,0.0,0.0058479532163742695,0.014814814814814814,0.0130718954248366,0.002242152466367713,0.022352584201476688,0.021664050235478804,0.019373587342589604,0.013245033112582783,0.055,0.03869047619047619,0.009694258016405666,0.01639344262295082,0.02122641509433962,0.03734238603297769,0.04157549234135667
8,0.19016104866397468,0.15894716454394273,0.08639958071925147,0.0081145584725537,0.012711864406779662,0.002898550724637681,0.013262599469496022,0.0,0.0,0.0044444444444444444,0.024458620288383214,0.02017630651280037,0.038461538461538464,0.03262182843334676,0.03816046966731898,0.05632949727437916,0.017651385143417502,0.02415458937198068,0.027835823837874068,0.017150594253046488,0.01568995574627866,0.01543183991143466,0.01687295656235404,0.014855217063544854,0.02063751532488762,0.01609657947686117,0.024587284861257466,0.02566923359002567,0.019776493256262042,0.026747672400189364,0.025198154501360467,0.02229299363057325,0.016706443914081145,0.010638297872340425,0.017857142857142856,0.01603053435114504,0.02012333657903278,0.023679417122040074,0.017045454545454544,0.049335178388785275,0.0060665068903535055,0.0,0.007363332093715133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113365390949213,0.0,0.0,0.02204103574948481,0.0,0.06968830322557287,0.006779039941370468,0.03740752318432843,0.0396124251923625,0.13118926287583155,0.05735719143148589,0.05235999278932821,0.047920532283759726,0.07573234819709662,0.01859015688802923,0.014978967887555145,0.0,0.0025018012969337915,0.022627737226277367,0.025597269624573378,0.03242955874534822,0.030092592592592594,0.0130718954248366,0.009715994020926757,0.02306058460604835,0.20910518053375196,0.1995479496286729,0.006622516556291391,0.185,0.36979166666666663,0.05667412378821774,0.1174863387978142,0.7712264150943395,0.22647914645974782,0.1436907366885485
